t_s,hops_fwd,hops_rev,rtt_prop_ms,path_changed,path_fwd
180.8,10,10,90.516,0,1584-337-336-335-313-291-269-247-246-245-1585
180.9,10,10,90.518,0,1584-337-336-335-313-291-269-247-246-245-1585
181.0,10,10,90.520,0,1584-337-336-335-313-291-269-247-246-245-1585
181.1,10,10,90.522,0,1584-337-336-335-313-291-269-247-246-245-1585
181.2,10,10,90.524,0,1584-337-336-335-313-291-269-247-246-245-1585
181.3,10,10,90.526,0,1584-337-336-335-313-291-269-247-246-245-1585
181.4,10,10,90.528,0,1584-337-336-335-313-291-269-247-246-245-1585
181.5,10,10,90.530,0,1584-337-336-335-313-291-269-247-246-245-1585
181.6,10,10,90.532,0,1584-337-336-335-313-291-269-247-246-245-1585
181.7,10,10,90.534,0,1584-337-336-335-313-291-269-247-246-245-1585
181.8,10,10,90.536,0,1584-337-336-335-313-291-269-247-246-245-1585
181.9,10,10,90.538,0,1584-337-336-335-313-291-269-247-246-245-1585
182.0,10,10,90.540,0,1584-337-336-335-313-291-269-247-246-245-1585
182.1,10,10,90.542,0,1584-337-336-335-313-291-269-247-246-245-1585
182.2,10,10,90.544,0,1584-337-336-335-313-291-269-247-246-245-1585
182.3,10,10,90.546,0,1584-337-336-335-313-291-269-247-246-245-1585
182.4,10,10,90.548,0,1584-337-336-335-313-291-269-247-246-245-1585
182.5,10,10,90.550,0,1584-337-336-335-313-291-269-247-246-245-1585
182.6,10,10,90.552,0,1584-337-336-335-313-291-269-247-246-245-1585
182.7,10,10,90.554,0,1584-337-336-335-313-291-269-247-246-245-1585
182.8,10,10,90.556,0,1584-337-336-335-313-291-269-247-246-245-1585
182.9,10,10,90.558,0,1584-337-336-335-313-291-269-247-246-245-1585
183.0,10,10,90.560,0,1584-337-336-335-313-291-269-247-246-245-1585
183.1,10,10,90.562,0,1584-337-336-335-313-291-269-247-246-245-1585
183.2,10,10,90.564,0,1584-337-336-335-313-291-269-247-246-245-1585
183.3,10,10,90.567,0,1584-337-336-335-313-291-269-247-246-245-1585
183.4,10,10,90.569,0,1584-337-336-335-313-291-269-247-246-245-1585
183.5,10,10,90.571,0,1584-337-336-335-313-291-269-247-246-245-1585
183.6,10,10,90.573,0,1584-337-336-335-313-291-269-247-246-245-1585
183.7,10,10,90.575,0,1584-337-336-335-313-291-269-247-246-245-1585
183.8,10,10,90.577,0,1584-337-336-335-313-291-269-247-246-245-1585
183.9,10,10,90.579,0,1584-337-336-335-313-291-269-247-246-245-1585
184.0,10,10,90.582,0,1584-337-336-335-313-291-269-247-246-245-1585
184.1,10,10,90.584,0,1584-337-336-335-313-291-269-247-246-245-1585
184.2,10,10,90.586,0,1584-337-336-335-313-291-269-247-246-245-1585
184.3,10,10,90.588,0,1584-337-336-335-313-291-269-247-246-245-1585
184.4,10,10,90.590,0,1584-337-336-335-313-291-269-247-246-245-1585
184.5,10,10,90.593,0,1584-337-336-335-313-291-269-247-246-245-1585
184.6,10,10,90.595,0,1584-337-336-335-313-291-269-247-246-245-1585
184.7,10,10,90.597,0,1584-337-336-335-313-291-269-247-246-245-1585
184.8,10,10,90.599,0,1584-337-336-335-313-291-269-247-246-245-1585
184.9,10,10,90.601,0,1584-337-336-335-313-291-269-247-246-245-1585
185.0,10,10,90.604,0,1584-337-336-335-313-291-269-247-246-245-1585
185.1,10,10,90.606,0,1584-337-336-335-313-291-269-247-246-245-1585
185.2,10,10,90.608,0,1584-337-336-335-313-291-269-247-246-245-1585
185.3,10,10,90.610,0,1584-337-336-335-313-291-269-247-246-245-1585
185.4,10,10,90.613,0,1584-337-336-335-313-291-269-247-246-245-1585
185.5,10,10,90.615,0,1584-337-336-335-313-291-269-247-246-245-1585
185.6,10,10,90.617,0,1584-337-336-335-313-291-269-247-246-245-1585
185.7,10,10,90.620,0,1584-337-336-335-313-291-269-247-246-245-1585
185.8,10,10,90.622,0,1584-337-336-335-313-291-269-247-246-245-1585
185.9,10,10,90.624,0,1584-337-336-335-313-291-269-247-246-245-1585
186.0,10,10,90.626,0,1584-337-336-335-313-291-269-247-246-245-1585
186.1,10,10,90.629,0,1584-337-336-335-313-291-269-247-246-245-1585
186.2,10,10,90.631,0,1584-337-336-335-313-291-269-247-246-245-1585
186.3,10,10,90.633,0,1584-337-336-335-313-291-269-247-246-245-1585
186.4,10,10,90.636,0,1584-337-336-335-313-291-269-247-246-245-1585
186.5,10,10,90.638,0,1584-337-336-335-313-291-269-247-246-245-1585
186.6,10,10,90.640,0,1584-337-336-335-313-291-269-247-246-245-1585
186.7,10,10,90.643,0,1584-337-336-335-313-291-269-247-246-245-1585
186.8,10,10,90.645,0,1584-337-336-335-313-291-269-247-246-245-1585
186.9,10,10,90.647,0,1584-337-336-335-313-291-269-247-246-245-1585
187.0,10,10,90.650,0,1584-337-336-335-313-291-269-247-246-245-1585
187.1,10,10,90.652,0,1584-337-336-335-313-291-269-247-246-245-1585
187.2,10,10,90.655,0,1584-337-336-335-313-291-269-247-246-245-1585
187.3,10,10,90.657,0,1584-337-336-335-313-291-269-247-246-245-1585
187.4,12,12,97.888,1,1584-337-336-335-313-291-269-247-225-203-181-180-1585
187.5,12,12,97.891,0,1584-337-336-335-313-291-269-247-225-203-181-180-1585
187.6,12,12,97.894,0,1584-337-336-335-313-291-269-247-225-203-181-180-1585
187.7,12,12,97.898,0,1584-337-336-335-313-291-269-247-225-203-181-180-1585
187.8,12,12,97.901,0,1584-337-336-335-313-291-269-247-225-203-181-180-1585
187.9,12,12,97.904,0,1584-337-336-335-313-291-269-247-225-203-181-180-1585
188.0,12,12,97.908,0,1584-337-336-335-313-291-269-247-225-203-181-180-1585
188.1,12,12,97.911,0,1584-337-336-335-313-291-269-247-225-203-181-180-1585
188.2,12,12,97.915,0,1584-337-336-335-313-291-269-247-225-203-181-180-1585
188.3,12,12,97.918,0,1584-337-336-335-313-291-269-247-225-203-181-180-1585
188.4,12,12,97.921,0,1584-337-336-335-313-291-269-247-225-203-181-180-1585
188.5,12,12,97.925,0,1584-337-336-335-313-291-269-247-225-203-181-180-1585
188.6,12,12,97.928,0,1584-337-336-335-313-291-269-247-225-203-181-180-1585
188.7,12,12,97.932,0,1584-337-336-335-313-291-269-247-225-203-181-180-1585
188.8,12,12,97.935,0,1584-337-336-335-313-291-269-247-225-203-181-180-1585
188.9,12,12,97.939,0,1584-337-336-335-313-291-269-247-225-203-181-180-1585
189.0,12,12,97.942,0,1584-337-336-335-313-291-269-247-225-203-181-180-1585
189.1,12,12,97.946,0,1584-337-336-335-313-291-269-247-225-203-181-180-1585
189.2,12,12,97.949,0,1584-337-336-335-313-291-269-247-225-203-181-180-1585
189.3,12,12,97.952,0,1584-337-336-335-313-291-269-247-225-203-181-180-1585
189.4,12,12,97.956,0,1584-337-336-335-313-291-269-247-225-203-181-180-1585
189.5,12,12,97.959,0,1584-337-336-335-313-291-269-247-225-203-181-180-1585
189.6,12,12,97.963,0,1584-337-336-335-313-291-269-247-225-203-181-180-1585
189.7,12,12,97.966,0,1584-337-336-335-313-291-269-247-225-203-181-180-1585
189.8,12,12,97.970,0,1584-337-336-335-313-291-269-247-225-203-181-180-1585
189.9,12,12,97.974,0,1584-337-336-335-313-291-269-247-225-203-181-180-1585
190.0,12,12,97.977,0,1584-337-336-335-313-291-269-247-225-203-181-180-1585
190.1,12,12,97.981,0,1584-337-336-335-313-291-269-247-225-203-181-180-1585
190.2,12,12,97.984,0,1584-337-336-335-313-291-269-247-225-203-181-180-1585
190.3,12,12,97.988,0,1584-337-336-335-313-291-269-247-225-203-181-180-1585
190.4,12,12,97.991,0,1584-337-336-335-313-291-269-247-225-203-181-180-1585
190.5,12,12,97.995,0,1584-337-336-335-313-291-269-247-225-203-181-180-1585
190.6,12,12,97.998,0,1584-337-336-335-313-291-269-247-225-203-181-180-1585
190.7,12,12,98.002,0,1584-337-336-335-313-291-269-247-225-203-181-180-1585
190.8,12,12,98.005,0,1584-337-336-335-313-291-269-247-225-203-181-180-1585
190.9,12,12,98.009,0,1584-337-336-335-313-291-269-247-225-203-181-180-1585
191.0,12,12,98.013,0,1584-337-336-335-313-291-269-247-225-203-181-180-1585
191.1,12,12,98.016,0,1584-337-336-335-313-291-269-247-225-203-181-180-1585
191.2,12,12,98.020,0,1584-337-336-335-313-291-269-247-225-203-181-180-1585
191.3,12,12,98.023,0,1584-337-336-335-313-291-269-247-225-203-181-180-1585
191.4,12,12,98.027,0,1584-337-336-335-313-291-269-247-225-203-181-180-1585
191.5,12,12,98.031,0,1584-337-336-335-313-291-269-247-225-203-181-180-1585
191.6,12,12,98.034,0,1584-337-336-335-313-291-269-247-225-203-181-180-1585
191.7,12,12,98.038,0,1584-337-336-335-313-291-269-247-225-203-181-180-1585
191.8,12,12,98.042,0,1584-337-336-335-313-291-269-247-225-203-181-180-1585
191.9,12,12,98.045,0,1584-337-336-335-313-291-269-247-225-203-181-180-1585
192.0,12,12,98.049,0,1584-337-336-335-313-291-269-247-225-203-181-180-1585
192.1,12,12,98.053,0,1584-337-336-335-313-291-269-247-225-203-181-180-1585
192.2,12,12,98.056,0,1584-337-336-335-313-291-269-247-225-203-181-180-1585
192.3,12,12,98.060,0,1584-337-336-335-313-291-269-247-225-203-181-180-1585
192.4,12,12,98.064,0,1584-337-336-335-313-291-269-247-225-203-181-180-1585
192.5,12,12,98.067,0,1584-337-336-335-313-291-269-247-225-203-181-180-1585
192.6,12,12,98.071,0,1584-337-336-335-313-291-269-247-225-203-181-180-1585
192.7,12,12,98.075,0,1584-337-336-335-313-291-269-247-225-203-181-180-1585
192.8,12,12,98.078,0,1584-337-336-335-313-291-269-247-225-203-181-180-1585
192.9,12,12,98.082,0,1584-337-336-335-313-291-269-247-225-203-181-180-1585
193.0,12,12,98.086,0,1584-337-336-335-313-291-269-247-225-203-181-180-1585
193.1,12,12,98.090,0,1584-337-336-335-313-291-269-247-225-203-181-180-1585
193.2,12,12,98.093,0,1584-337-336-335-313-291-269-247-225-203-181-180-1585
193.3,12,12,98.097,0,1584-337-336-335-313-291-269-247-225-203-181-180-1585
193.4,12,12,98.101,0,1584-337-336-335-313-291-269-247-225-203-181-180-1585
193.5,12,12,98.105,0,1584-337-336-335-313-291-269-247-225-203-181-180-1585
193.6,12,12,98.108,0,1584-337-336-335-313-291-269-247-225-203-181-180-1585
193.7,12,12,98.112,0,1584-337-336-335-313-291-269-247-225-203-181-180-1585
193.8,12,12,98.116,1,1584-337-336-335-313-291-269-247-225-203-202-180-1585
193.9,12,12,98.120,0,1584-337-336-335-313-291-269-247-225-203-202-180-1585
194.0,12,12,98.123,1,1584-337-336-335-334-312-290-268-246-224-202-180-1585
194.1,12,12,98.127,0,1584-337-336-335-334-312-290-268-246-224-202-180-1585
194.2,12,12,98.130,0,1584-337-336-335-334-312-290-268-246-224-202-180-1585
194.3,12,12,98.134,0,1584-337-336-335-334-312-290-268-246-224-202-180-1585
194.4,12,12,98.137,0,1584-337-336-335-334-312-290-268-246-224-202-180-1585
194.5,12,12,98.140,0,1584-337-336-335-334-312-290-268-246-224-202-180-1585
194.6,12,12,98.144,0,1584-337-336-335-334-312-290-268-246-224-202-180-1585
194.7,12,12,98.147,0,1584-337-336-335-334-312-290-268-246-224-202-180-1585
194.8,12,12,98.151,0,1584-337-336-335-334-312-290-268-246-224-202-180-1585
194.9,12,12,98.154,0,1584-337-336-335-334-312-290-268-246-224-202-180-1585
195.0,12,12,98.158,0,1584-337-336-335-334-312-290-268-246-224-202-180-1585
195.1,12,12,98.161,0,1584-337-336-335-334-312-290-268-246-224-202-180-1585
195.2,12,12,98.165,0,1584-337-336-335-334-312-290-268-246-224-202-180-1585
195.3,12,12,98.168,0,1584-337-336-335-334-312-290-268-246-224-202-180-1585
195.4,12,12,98.172,0,1584-337-336-335-334-312-290-268-246-224-202-180-1585
195.5,12,12,98.175,0,1584-337-336-335-334-312-290-268-246-224-202-180-1585
195.6,12,12,98.179,0,1584-337-336-335-334-312-290-268-246-224-202-180-1585
195.7,12,12,98.182,0,1584-337-336-335-334-312-290-268-246-224-202-180-1585
195.8,12,12,98.186,0,1584-337-336-335-334-312-290-268-246-224-202-180-1585
195.9,12,12,98.189,0,1584-337-336-335-334-312-290-268-246-224-202-180-1585
196.0,12,12,98.193,0,1584-337-336-335-334-312-290-268-246-224-202-180-1585
196.1,12,12,98.196,0,1584-337-336-335-334-312-290-268-246-224-202-180-1585
196.2,12,12,98.200,0,1584-337-336-335-334-312-290-268-246-224-202-180-1585
196.3,12,12,98.204,0,1584-337-336-335-334-312-290-268-246-224-202-180-1585
196.4,12,12,98.207,0,1584-337-336-335-334-312-290-268-246-224-202-180-1585
196.5,12,12,98.211,0,1584-337-336-335-334-312-290-268-246-224-202-180-1585
196.6,12,12,98.214,0,1584-337-336-335-334-312-290-268-246-224-202-180-1585
196.7,12,12,98.218,0,1584-337-336-335-334-312-290-268-246-224-202-180-1585
196.8,12,12,98.222,0,1584-337-336-335-334-312-290-268-246-224-202-180-1585
196.9,12,12,98.225,0,1584-337-336-335-334-312-290-268-246-224-202-180-1585
197.0,12,12,98.229,0,1584-337-336-335-334-312-290-268-246-224-202-180-1585
197.1,12,12,98.232,0,1584-337-336-335-334-312-290-268-246-224-202-180-1585
197.2,12,12,98.236,0,1584-337-336-335-334-312-290-268-246-224-202-180-1585
197.3,12,12,98.240,0,1584-337-336-335-334-312-290-268-246-224-202-180-1585
197.4,12,12,98.243,0,1584-337-336-335-334-312-290-268-246-224-202-180-1585
197.5,12,12,98.247,0,1584-337-336-335-334-312-290-268-246-224-202-180-1585
197.6,12,12,98.251,0,1584-337-336-335-334-312-290-268-246-224-202-180-1585
197.7,12,12,98.254,0,1584-337-336-335-334-312-290-268-246-224-202-180-1585
197.8,12,12,98.258,0,1584-337-336-335-334-312-290-268-246-224-202-180-1585
197.9,12,12,98.262,0,1584-337-336-335-334-312-290-268-246-224-202-180-1585
198.0,12,12,98.265,0,1584-337-336-335-334-312-290-268-246-224-202-180-1585
198.1,12,12,98.269,0,1584-337-336-335-334-312-290-268-246-224-202-180-1585
198.2,12,12,98.273,0,1584-337-336-335-334-312-290-268-246-224-202-180-1585
198.3,12,12,98.276,0,1584-337-336-335-334-312-290-268-246-224-202-180-1585
198.4,12,12,98.280,0,1584-337-336-335-334-312-290-268-246-224-202-180-1585
198.5,12,12,98.284,0,1584-337-336-335-334-312-290-268-246-224-202-180-1585
198.6,12,12,98.287,0,1584-337-336-335-334-312-290-268-246-224-202-180-1585
198.7,12,12,98.291,0,1584-337-336-335-334-312-290-268-246-224-202-180-1585
198.8,12,12,98.295,0,1584-337-336-335-334-312-290-268-246-224-202-180-1585
198.9,12,12,98.299,0,1584-337-336-335-334-312-290-268-246-224-202-180-1585
199.0,12,12,98.302,0,1584-337-336-335-334-312-290-268-246-224-202-180-1585
199.1,12,12,98.306,0,1584-337-336-335-334-312-290-268-246-224-202-180-1585
199.2,12,12,98.310,0,1584-337-336-335-334-312-290-268-246-224-202-180-1585
199.3,12,12,98.313,0,1584-337-336-335-334-312-290-268-246-224-202-180-1585
199.4,12,12,98.317,0,1584-337-336-335-334-312-290-268-246-224-202-180-1585
199.5,12,12,98.321,0,1584-337-336-335-334-312-290-268-246-224-202-180-1585
199.6,12,12,98.325,0,1584-337-336-335-334-312-290-268-246-224-202-180-1585
199.7,12,12,98.329,0,1584-337-336-335-334-312-290-268-246-224-202-180-1585
199.8,12,12,98.332,0,1584-337-336-335-334-312-290-268-246-224-202-180-1585
199.9,12,12,98.336,0,1584-337-336-335-334-312-290-268-246-224-202-180-1585
